screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
NJdoc,21460496,3/1/2018 19:37,9.69E+17,RT @eamslider24: At home sick with the flu <f0><U+009F><U+00A4><U+0092> I'll be back on my feet soon to share my medal with the world!,3,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,eamslider24,33729883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aintursweety,8.70E+17,3/1/2018 19:37,9.69E+17,"Dipta masuk angin karena menerjang dinginnya ibukota tanpa mengenakan jaket. 

Besok dia pasti flu. Bersin-bersin s… https://t.co/aaYz8HOpPu",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,in,Twitter for Android,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969295644174135297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yesliketajmahal,514709375,3/1/2018 19:37,9.69E+17,I’m gagging and not because of my stomach flu holy fucking shit https://t.co/aalhf5W8VD,0,0,TRUE,9.17E+17,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/hayleyyjay/sta…,https://twitter.com/hayleyyjay/status/916806715571453952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NJdoc,21460496,3/1/2018 19:37,9.69E+17,RT @YahooNews: Flu vaccine linked to lower death risk for heart failure patients: Study https://t.co/JIjo2mvKya https://t.co/EhO2CI1UHk,6,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,9.69E+17,http://pbs.twimg.com/media/DXNxvjUWsAAIz93.jpg,https://twitter.com/YahooNews/status/969243408639447041/photo/1,NA,yhoo.it/2F4Cf3k,https://yhoo.it/2F4Cf3k,YahooNews,7309052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kingsizejesse,7.53E+17,3/1/2018 19:37,9.69E+17,"RT @HealthRanger: Flu season is like Black Friday for Big Pharma: From vaccines to medication, the outbreak has business booming. https://t…",51,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,HealthRanger,15843059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e_johnson5,3181311797,3/1/2018 19:37,9.69E+17,RT @AlexisRenG: F U flu https://t.co/NsIMWbyxhs,2311,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXJdEueVoAAR6xl.jpg,https://twitter.com/AlexisRenG/status/968939297066774528/photo/1,NA,NA,NA,AlexisRenG,173676124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DianaYefymets,915598980,3/1/2018 19:37,9.69E+17,"@pbbunny97 hey love what are some Whole Foods medicine for flu/cold I can pick up, I can't find the vlog where you mentioned it <f0><U+009F><U+0092><U+0097>",0,0,FALSE,NA,FALSE,NA,NA,140958108,pbbunny97,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,pbbunny97,140958108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChristopheLaco9,9.01E+17,3/1/2018 19:37,9.69E+17,RT @edrybicki: This Company Is Testing A Flu Vaccine Made In Tobacco -- And Philip Morris Is On Board | @scoopit https://t.co/L3APRsbLXx,3,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,sco.lt/74Sl97,http://sco.lt/74Sl97,edrybicki scoopit,14191734 209484168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Selva_bofficial,410571025,3/1/2018 19:37,9.69E+17,RT @itzwikipedia: Pineapple juice is 5 times more effective than cough syrup. It also prevents colds and the flu.,41,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,itzwikipedia,825934369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
decordes,214515184,3/1/2018 19:37,9.69E+17,Já no Estádio Nílton Santos para Flu x Leão. Tudo na @cbndiario em Estádio Nilton Santos https://t.co/4cjcSTAx2r,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Instagram,NA,NA,NA,NA,instagram.com/p/Bfyua1Il-bd/,https://www.instagram.com/p/Bfyua1Il-bd/,CBNDiario,239951385,NA,NA,NA,97bcdfca1a2dca59,city,Rio de Janeiro,"Rio de Janeiro, Brazil",BR,Brazil,-265.4119984,Polygon
JeffXLancaster,475179409,3/1/2018 19:37,9.69E+17,RT @TheRealEzraA: ya mcm stood outside and caught the flu because he had too many holes in his jeans,70,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,TheRealEzraA,1517843282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MamaCurtiss,4477268956,3/1/2018 19:37,9.69E+17,"RT @POPSUGARMoms: Protect yourselves, expectant mamas! <f0><U+009F><U+00A4><U+00B0><f0><U+009F><U+008F><U+00BD> https://t.co/n1xObDeUrN",2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,RoundTeam,NA,NA,NA,NA,popsugar.com/moms/What-Do-Y…,https://www.popsugar.com/moms/What-Do-You-Get-Flu-While-Pregnant-44550702?utm_medium=twitter&utm_source=post&utm_campaign=moms,POPSUGARMoms,17625560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDubCub,545471016,3/1/2018 19:37,9.69E+17,"Darvish after simulated bullpen in lieu of scheduled start (flu bug): ""I feel good ... so no worries."" https://t.co/wMbSFs54Tm via @suntimes",1,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,bit.ly/2F3qTws,http://bit.ly/2F3qTws,Suntimes,12811952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IgotYourRemedy,8.20E+17,3/1/2018 19:37,9.69E+17,RT @Sir_RichardI: Tfw you'd had the flu for 5 days... https://t.co/e8BG5N9aPD,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,9.69E+17,http://pbs.twimg.com/tweet_video_thumb/DXNTtj1XcAINc1e.jpg,https://twitter.com/Sir_RichardI/status/969210428655132673/photo/1,NA,NA,NA,Sir_RichardI,8.13E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_L8nite3,3224350634,3/1/2018 19:37,9.69E+17,"This is to my friend Melissa @songbirdbabe.  You are a wonderful, beautiful, special person. Getting over the flu a… https://t.co/K0Eiiqiu4H",0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969295472354627593,Songbirdbabe,1522088636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CoverChangeup,9.56E+17,3/1/2018 19:37,9.69E+17,"In bed with the flu, but found this bargain. Handlettered #bookcovers are very trendy right now, and some good proc… https://t.co/O57vRu79cZ",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969295461721911296,NA,NA,NA,bookcovers,NA,NA,NA,NA,NA,NA,NA,NA,NA
GrotesqueOne,9.02E+17,3/1/2018 19:36,9.69E+17,"RT @abi4205: Sorry we couldn’t give you your flu meds, but in our defense you didn’t sign over your soul to us. 

-Pharmacies",133,0,FALSE,NA,TRUE,9.60E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,abi4205,2608878625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TJtheDj25,7.67E+17,3/1/2018 19:36,9.69E+17,"@USSRSanctions @llyoung28 @bbusa617 .
May the flu be with you, vile one!",0,0,FALSE,NA,FALSE,NA,9.69E+17,8.68E+17,USSRSanctions,en,Twitter for Android,NA,NA,NA,NA,NA,NA,USSRSanctions llyoung28 bbusa617,868134648932519936 776952165575299072 1674315427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oohheysummer,2879018793,3/1/2018 19:36,9.69E+17,"I got sooooo depressed thinking I had to work this Saturday when I made all these plans but nope, checked my calend… https://t.co/meSKsEfj5g",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969295410891317250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LDRodrigues2,7.98E+17,3/1/2018 19:36,9.69E+17,RT @vitorinaffc: Acha que o FLU vai ganhar de quanto hoje? — Tomara que abra uma boa vantagem https://t.co/FBHxiow80Z,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for iPhone,NA,NA,NA,NA,curiouscat.me/vitoria021_/po…,https://curiouscat.me/vitoria021_/post/341108478?1519932992,vitorinaffc,7.99E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martha_Vickers,2364009775,3/1/2018 19:36,9.69E+17,@SerapNihal @hersey_flu <f0><U+009F><U+0098><U+0092>,0,0,FALSE,NA,FALSE,NA,9.69E+17,459145350,SerapNihal,und,Twitter Web Client,NA,NA,NA,NA,NA,NA,SerapNihal hersey_flu,459145350 2309918512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BearsViews,3013919629,3/1/2018 19:36,9.69E+17,#BearsNation #Bears #ChicagoBears Teen was told he likely had the flu. It turned out to be late-stage cancer. https://t.co/yFBX7dfosn,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,SocialOomph,NA,NA,NA,NA,dld.bz/gE2Cj,http://dld.bz/gE2Cj,NA,NA,NA,BearsNation Bears ChicagoBears,NA,NA,NA,NA,NA,NA,NA,NA,NA
GeorgeFFC1998,8.42E+17,3/1/2018 19:36,9.69E+17,se o flu ganhar hj sera perfeito,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BettyBoop5458,295986919,3/1/2018 19:36,9.69E+17,Another one bites the dust...must be #Trump flu. https://t.co/RZNfevT6e9,0,0,TRUE,9.69E+17,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/thehill/status…,https://twitter.com/thehill/status/969294724409544710,NA,NA,NA,Trump,NA,NA,NA,NA,NA,NA,NA,NA,NA
hzmnhussin,3461920100,3/1/2018 19:36,9.69E+17,"Dia mcm, klu x catch feelings mesti catch flu ke?",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vitorinaffc,7.99E+17,3/1/2018 19:36,9.69E+17,Acha que o FLU vai ganhar de quanto hoje? — Tomara que abra uma boa vantagem https://t.co/FBHxiow80Z,1,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Curious Cat,NA,NA,NA,NA,curiouscat.me/vitoria021_/po…,https://curiouscat.me/vitoria021_/post/341108478?1519932992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MomGear,3752411961,3/1/2018 19:36,9.69E+17,"RT @POPSUGARMoms: Protect yourselves, expectant mamas! <f0><U+009F><U+00A4><U+00B0><f0><U+009F><U+008F><U+00BD> https://t.co/n1xObDeUrN",2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,RoundTeam,NA,NA,NA,NA,popsugar.com/moms/What-Do-Y…,https://www.popsugar.com/moms/What-Do-You-Get-Flu-While-Pregnant-44550702?utm_medium=twitter&utm_source=post&utm_campaign=moms,POPSUGARMoms,17625560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMaria03146111,4851681461,3/1/2018 19:36,9.69E+17,"RT @GoodCemeterian1: Monument restoration of Tampa, Florida native &amp; Veteran of the First World War, Corporal Henry Clayton who was a victi…",54,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPad,NA,NA,NA,NA,NA,NA,GoodCemeterian1,4432821658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OhSHITitz_KaYLa,83841678,3/1/2018 19:36,9.69E+17,#ThursdayThoughts Why am I at work feeling soooo bad <f0><U+009F><U+0098><U+00A5> I pray it's not the flu <f0><U+009F><U+0098><U+009E>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,ThursdayThoughts,NA,NA,NA,NA,NA,NA,NA,NA,NA
RiosJamaly,940978015,3/1/2018 19:36,9.69E+17,RT @WFSBnews: JUST IN: Health officials say 8 more flu-related deaths have been reported in CT. See the latest on the Channel 3 app https:/…,2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,WFSBnews,29008249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POPSUGARMoms,17625560,3/1/2018 19:36,9.69E+17,"Protect yourselves, expectant mamas! <f0><U+009F><U+00A4><U+00B0><f0><U+009F><U+008F><U+00BD> https://t.co/n1xObDeUrN",2,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,OnSugar.com,NA,NA,NA,NA,popsugar.com/moms/What-Do-Y…,https://www.popsugar.com/moms/What-Do-You-Get-Flu-While-Pregnant-44550702?utm_medium=twitter&utm_source=post&utm_campaign=moms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cristina_FFC,9.04E+17,3/1/2018 19:36,9.69E+17,A única coisa que me alegra hoje é esse jogo do Flu mesmo,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
techpearce4,8.78E+17,3/1/2018 19:36,9.69E+17,Chicago-area health officials hope 'worst is behind us' for hard-hitting flu season https://t.co/jokKTxdNR6,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Crowdfire - Go Big,NA,NA,NA,NA,crwd.fr/2HTO8L6,http://crwd.fr/2HTO8L6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kassiecl,152068969,3/1/2018 19:36,9.69E+17,Jesus I think I have the flu bc my body hurts,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2pomz,433659115,3/1/2018 19:36,9.69E+17,"RT @MissAnon871: https://t.co/PFYh1SD5o6

Soo no need to wonder why we have chemtrails... were bein bein sprayed like cockroaches to make u…",2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,naturalnews.com/2018-02-28-flu…,https://www.naturalnews.com/2018-02-28-flu-season-is-like-black-friday-for-big-pharma-business-booming.html,MissAnon871,1355247529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hersey_flu,2309918512,3/1/2018 19:35,9.69E+17,@akinrostov @Martha_Vickers neredeyse Türkiye siniri.,0,0,FALSE,NA,FALSE,NA,9.69E+17,118320923,akinrostov,tr,Twitter Web Client,NA,NA,NA,NA,NA,NA,akinrostov Martha_Vickers,118320923 2364009775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2pomz,433659115,3/1/2018 19:35,9.69E+17,"RT @HealthRanger: Flu season is like Black Friday for Big Pharma: From vaccines to medication, the outbreak has business booming. https://t…",51,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,HealthRanger,15843059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NJdoc,21460496,3/1/2018 19:35,9.69E+17,"RT @marceldirsus: Flu is raging across Germany. I've escaped it so far. Wish me luck

https://t.co/DQlqCammjQ",4,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,9.69E+17,http://pbs.twimg.com/tweet_video_thumb/DXNhP3QWAAAWN1q.jpg,https://twitter.com/welt/status/969225287543283712/video/1,NA,NA,NA,marceldirsus,471258123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_wthlashton,2947823422,3/1/2018 19:35,9.69E+17,RT @yeetztweetz: i have the flu and i’m selling jars of my spit for $7.99 to anyone who would like to lose a quick 10lbs,2746,0,FALSE,NA,TRUE,9.66E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,yeetztweetz,351335161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diamond433,144695301,3/1/2018 19:35,9.69E+17,https://t.co/ua9Z4R8ybH,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,und,Twitter for Android,NA,NA,NA,NA,healthyfoodchoices365.com/never-fall-sic…,http://healthyfoodchoices365.com/never-fall-sick-syrup-recipe-can-cure-cold-flu-3-days/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JacobWestensko4,9.08E+17,3/1/2018 19:35,9.69E+17,RT @cubsnewsbot: Yu Darvish Scratched From First Cubs Start https://t.co/aObjTeXU4x,3,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Lite,NA,NA,NA,NA,nbcchicago.com/news/local/yu-…,https://www.nbcchicago.com/news/local/yu-darvish-stomach-virus-chicago-cubs-kris-bryant-los-angeles-dodgers-flu-475559393.html,cubsnewsbot,8.76E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mickdownsouth,46556971,3/1/2018 19:35,9.69E+17,"RT @GoodCemeterian1: Monument restoration of Tampa, Florida native &amp; Veteran of the First World War, Corporal Henry Clayton who was a victi…",54,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,GoodCemeterian1,4432821658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SerapNihal,459145350,3/1/2018 19:35,9.69E+17,@hersey_flu @Martha_Vickers Bunlar 'baris yanlilari' ...Açik artirma gibi sayi yaziyorlar... Çok üzgünüm çok.,0,0,FALSE,NA,FALSE,NA,9.69E+17,2309918512,hersey_flu,tr,Twitter Web Client,NA,NA,NA,NA,NA,NA,hersey_flu Martha_Vickers,2309918512 2364009775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sjscapital91,49010108,3/1/2018 19:35,9.69E+17,RT @feminino1cmd: Hoje temos um jogo importante válido pela Copa do Brasil. A Torcida Força Flu conta com todos os seus componentes e simpa…,4,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,feminino1cmd,8.04E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RosemaryQuinlin,1347842186,3/1/2018 19:35,9.69E+17,RT @PennsylvaniaGov: <f0><U+009F><U+0093><U+00A2> @PAHealthDept is holding 65 free flu vaccine clinics across PA throughout March. Find a clinic near you <U+27A1><U+FE0F> https://t…,4,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,PennsylvaniaGov PAHealthDept,3762413663 3218464527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H7N9Influenza,1337672149,3/1/2018 19:35,9.69E+17,"RT @HumanVacProject: “If you look at the resources that are now dedicated to the universal influenza vaccine, it’s really small across the…",6,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Flamingo for Android,NA,NA,NA,NA,NA,NA,HumanVacProject,2548766510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sanofipasteur,47585965,3/1/2018 19:35,9.69E+17,"Massive data analysis shows what drives the spread of #flu in the US: Models built with data from health claims, we… https://t.co/Ukw47JlwKs",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Hootsuite,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969294969193328640,NA,NA,NA,flu,NA,NA,NA,NA,NA,NA,NA,NA,NA
uzochisway,7.57E+17,3/1/2018 19:35,9.69E+17,RT @dopegirlfresh: he never said the flu shot caused the outbreak. he is missing. we don’t need to affix bullshit conspiracies to the circu…,242,0,TRUE,9.68E+17,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,dopegirlfresh,16055389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
akinrostov,118320923,3/1/2018 19:34,9.69E+17,@Martha_Vickers @hersey_flu Kel tepe nerede? https://t.co/ngGsPWNOvw,0,0,FALSE,NA,FALSE,NA,9.69E+17,2364009775,Martha_Vickers,tr,Twitter Web Client,9.69E+17,http://pbs.twimg.com/media/DXOghIZW4AAubmf.jpg,https://twitter.com/akinrostov/status/969294952202162178/photo/1,NA,NA,NA,Martha_Vickers hersey_flu,2364009775 2309918512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
newyorkval132,2442510763,3/1/2018 19:34,9.69E+17,"RT @GoodCemeterian1: Monument restoration of Tampa, Florida native &amp; Veteran of the First World War, Corporal Henry Clayton who was a victi…",54,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Lite,NA,NA,NA,NA,NA,NA,GoodCemeterian1,4432821658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_RhuunA_,2259994329,3/1/2018 19:34,9.69E+17,RT @CBSNews: This 15-year-old was told he likely had the flu when he really had stage 4 cancer: https://t.co/zUAhCCZ1w5 https://t.co/LWersb…,49,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,cbsn.ws/2oAWv6b,http://cbsn.ws/2oAWv6b,CBSNews,15012486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_RhuunA_,2259994329,3/1/2018 19:34,9.69E+17,RT @CBSNews: This 15-year-old was told he likely had the flu when he really had stage 4 cancer: https://t.co/zUAhCCZ1w5 https://t.co/LWersb…,49,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,cbsn.ws/2oAWv6b,http://cbsn.ws/2oAWv6b,CBSNews,15012486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NJdoc,21460496,3/1/2018 19:34,9.69E+17,"RT @janamal: Had a magical @goforward moment this week. After a few days of flu symptoms, I chatted with my doc via the app and answered 15…",4,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,janamal goforward,15526110 732716134626004993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LauraLeeBordas,1256753802,3/1/2018 19:34,9.69E+17,"18 new flu deaths reported in North Carolina, bringing the total statewide number this season to 253 https://t.co/mLuJqO7WEX via @myfox8",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,via.wghp.com/L0tid,http://via.wghp.com/L0tid,myfox8,5751952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NJdoc,21460496,3/1/2018 19:34,9.69E+17,"RT @CDCFlu: #Flu illness this season has been substantial, with some of the highest influenza-like illness (ILI) levels and hospitalization…",12,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,CDCFlu,16616061,NA,Flu,NA,NA,NA,NA,NA,NA,NA,NA,NA
dinoaleks,438813801,3/1/2018 19:34,9.69E+17,I didn't know Christina Aguilera being a guest judge on Drag Race would be a cure for the flu but here we are https://t.co/TaPZcj8jbi,0,4,TRUE,9.69E+17,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/xtina/status/9…,https://twitter.com/xtina/status/969286468148412416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martha_Vickers,2364009775,3/1/2018 19:34,9.69E+17,@SerapNihal @hersey_flu Afrika'dan naklen yayin yapiliyormus. Inanilacak gibi degil.,0,1,FALSE,NA,FALSE,NA,9.69E+17,459145350,SerapNihal,tr,Twitter Web Client,NA,NA,NA,NA,NA,NA,SerapNihal hersey_flu,459145350 2309918512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_SteM2,9.36E+17,3/1/2018 19:34,9.69E+17,"RT @fluzaott: HOJE TEM FLU E NÓS TA COMO
#DiaDeFlu https://t.co/cE5l1ykcqf",44,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for Android,9.69E+17,http://pbs.twimg.com/media/DXNh9ABXUAEL82e.jpg,https://twitter.com/fluzaott/status/969226234516393984/photo/1,NA,NA,NA,fluzaott,4116297881,NA,DiaDeFlu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wendfort,1468625708,3/1/2018 19:34,9.69E+17,"RT @ScienceNews: Some flu viruses muddle memories, at least in mice. https://t.co/7R4Yb9HVra",18,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Lite,NA,NA,NA,NA,ow.ly/OxXm30iCR7U,http://ow.ly/OxXm30iCR7U,ScienceNews,19402238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
littlebigott,1653246804,3/1/2018 19:34,9.69E+17,I GOT A SINUS INFECTION! It's not the flu or a cold! YAS! I can handle this on my own!,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hersey_flu,2309918512,3/1/2018 19:34,9.69E+17,Herkese iyi geceler... https://t.co/VT5IfAZJMR,0,5,FALSE,NA,FALSE,NA,NA,NA,NA,tr,Twitter Web Client,9.69E+17,http://pbs.twimg.com/media/DXOgax9WAAEwCS7.jpg,https://twitter.com/hersey_flu/status/969294778948087810/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CistelTech,163074857,3/1/2018 19:34,9.69E+17,"RT @KatieGriffinCTV: As of February 23, Ottawa Public Health says there have been 704 lab-confirmed cases of the flu in the city. There hav…",11,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,KatieGriffinCTV,51230826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reemyal93,202614206,3/1/2018 19:34,9.69E+17,RT @itzwikipedia: Pineapple juice is 5 times more effective than cough syrup. It also prevents colds and the flu.,41,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,itzwikipedia,825934369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CiindyFlores,157561756,3/1/2018 19:34,9.69E+17,RT @AlexisRenG: F U flu https://t.co/NsIMWbyxhs,2311,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXJdEueVoAAR6xl.jpg,https://twitter.com/AlexisRenG/status/968939297066774528/photo/1,NA,NA,NA,AlexisRenG,173676124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
